ID,Target
steth_20190630_11_09_28_E_004,E
steth_20190630_11_09_57_E_004,E
steth_20190630_11_10_22_E_006,E
steth_20190630_11_10_46_E_008,E
steth_20190630_11_11_55_I_002,I
steth_20190630_11_12_16_E_001,E
steth_20190630_11_12_31_E_015,E
steth_20190630_11_39_16_E_000,E
steth_20190630_11_39_16_E_004,E
steth_20190630_11_39_16_I_010,I
steth_20190630_11_39_31_I_000,I
steth_20190630_11_40_28_E_004,E
steth_20190630_11_40_59_E_005,E
steth_20190630_11_40_59_I_000,I
steth_20190630_11_40_59_I_009,I
steth_20190630_11_41_42_E_000,E
steth_20190630_11_41_42_I_002,I
steth_20190630_11_42_26_E_002,E
steth_20190630_11_42_26_E_007,E
steth_20190630_12_08_29_I_000,I
steth_20190630_12_08_50_E_002,E
steth_20190630_12_09_13_E_004,E
steth_20190630_12_09_13_E_008,E
steth_20190630_12_09_13_I_002,I
steth_20190630_12_09_41_E_004,E
steth_20190630_12_09_59_E_001,E
steth_20190630_12_09_59_E_005,E
steth_20190630_12_09_59_I_000,I
steth_20190630_12_09_59_I_004,I
steth_20190630_12_10_23_E_001,E
steth_20190630_12_10_23_E_007,E
steth_20190630_12_10_51_E_002,E
steth_20190630_12_10_51_I_008,I
steth_20190630_12_11_07_E_005,E
steth_20190630_12_40_29_E_004,E
steth_20190630_12_40_29_I_005,I
steth_20190630_12_40_50_I_004,I
steth_20190630_12_41_55_I_000,I
steth_20190630_12_41_55_I_009,I
steth_20190630_12_42_38_E_008,E
steth_20190630_12_43_01_I_002,I
steth_20190701_10_04_12_E_010,E
steth_20190701_10_05_18_I_000,I
steth_20190701_10_05_29_I_016,I
steth_20190701_10_05_56_E_008,E
steth_20190701_10_05_56_I_002,I
steth_20190701_10_05_56_I_006,I
steth_20190701_10_06_39_E_014,E
steth_20190701_10_07_08_E_006,E
steth_20190701_10_07_08_I_014,I
steth_20190701_10_07_33_I_014,I
steth_20190701_10_07_57_E_011,E
steth_20190701_15_00_57_I_000,I
steth_20190701_15_00_57_I_002,I
steth_20190701_15_01_50_I_000,I
steth_20190701_15_01_50_I_002,I
steth_20190701_15_03_22_I_000,I
steth_20190702_14_49_11_I_000,I
steth_20190702_14_49_50_E_001,E
steth_20190702_14_50_17_E_001,E
steth_20190702_14_50_17_E_003,E
steth_20190702_14_54_01_I_001,I
steth_20190702_14_54_01_I_003,I
steth_20190702_14_54_01_I_007,I
steth_20190702_14_55_04_I_000,I
steth_20190702_14_55_04_I_006,I
steth_20190702_14_55_04_I_010,I
steth_20190702_14_55_26_I_006,I
steth_20190702_14_55_48_I_000,I
steth_20190702_14_56_13_I_006,I
steth_20190702_14_56_48_I_000,I
steth_20190702_14_57_10_I_005,I
steth_20190704_09_09_08_I_006,I
steth_20190704_09_09_38_E_003,E
steth_20190704_09_09_38_I_006,I
steth_20190704_09_09_38_I_008,I
steth_20190704_09_10_12_E_006,E
steth_20190704_09_10_37_E_000,E
steth_20190704_09_11_00_E_004,E
steth_20190704_09_11_32_E_003,E
steth_20190704_09_11_32_E_005,E
steth_20190704_09_11_32_E_007,E
steth_20190704_09_22_32_E_007,E
steth_20190704_09_22_32_I_000,I
steth_20190704_09_23_09_E_009,E
steth_20190704_09_23_09_I_006,I
steth_20190704_09_23_34_E_007,E
steth_20190704_09_23_34_E_011,E
steth_20190704_09_24_05_E_000,E
steth_20190704_09_24_05_E_002,E
steth_20190704_09_24_05_E_006,E
steth_20190704_09_24_05_E_012,E
steth_20190704_09_24_32_E_002,E
steth_20190704_09_24_32_E_015,E
steth_20190704_09_24_32_I_024,I
steth_20190704_09_24_32_I_028,I
steth_20190704_09_24_53_E_019,E
steth_20190704_09_36_05_E_006,E
steth_20190704_09_36_25_I_001,I
steth_20190704_09_37_31_I_001,I
steth_20190704_09_38_19_E_000,E
steth_20190704_09_38_40_E_000,E
steth_20190705_07_10_49_I_000,I
steth_20190705_07_11_50_I_000,I
steth_20190705_07_12_20_E_004,E
steth_20190705_07_12_20_I_009,I
steth_20190705_07_12_49_E_003,E
steth_20190705_07_12_49_E_009,E
steth_20190705_07_14_02_E_008,E
steth_20190705_07_14_02_E_014,E
steth_20190705_07_14_02_I_000,I
steth_20190705_10_30_57_E_003,E
steth_20190705_10_30_57_E_005,E
steth_20190705_10_31_19_E_005,E
steth_20190705_10_31_19_I_002,I
steth_20190705_10_45_44_I_002,I
steth_20190705_10_46_56_E_002,E
steth_20190705_10_46_56_E_008,E
steth_20190705_11_36_12_E_003,E
steth_20190705_11_37_03_E_002,E
steth_20190705_11_37_03_E_005,E
steth_20190705_11_37_28_E_001,E
steth_20190705_11_37_28_I_002,I
steth_20190705_11_37_58_E_002,E
steth_20190705_11_55_12_E_001,E
steth_20190705_11_55_12_I_002,I
steth_20190705_11_57_08_E_004,E
steth_20190705_11_57_56_I_002,I
steth_20190705_11_57_56_I_004,I
steth_20190705_11_58_18_I_002,I
steth_20190705_12_12_21_E_001,E
steth_20190705_12_12_21_E_003,E
steth_20190705_12_13_30_I_000,I
steth_20190707_00_29_57_E_001,E
steth_20190707_00_29_57_I_003,I
steth_20190707_00_30_47_E_002,E
steth_20190707_00_31_09_I_000,I
steth_20190707_00_31_09_I_003,I
steth_20190707_00_31_35_E_006,E
steth_20190707_08_17_30_E_009,E
steth_20190707_08_17_51_E_005,E
steth_20190707_08_17_51_E_009,E
steth_20190707_08_17_51_I_000,I
steth_20190707_08_18_49_E_001,E
steth_20190707_08_19_34_E_001,E
steth_20190707_08_19_34_E_007,E
steth_20190707_08_19_34_E_011,E
steth_20190707_08_20_00_E_001,E
steth_20190707_08_20_00_I_006,I
steth_20190707_08_20_00_I_008,I
steth_20190707_08_20_23_E_006,E
steth_20190707_08_20_23_I_013,I
steth_20190711_08_27_05_I_003,I
steth_20190711_08_27_37_I_006,I
steth_20190711_08_28_54_E_005,E
steth_20190711_10_46_35_E_012,E
steth_20190711_10_46_35_I_005,I
steth_20190711_10_46_35_I_008,I
steth_20190711_10_47_05_E_002,E
steth_20190711_10_47_05_E_014,E
steth_20190711_10_47_05_E_020,E
steth_20190711_10_47_29_E_005,E
steth_20190711_10_47_51_E_007,E
steth_20190711_10_47_51_I_003,I
steth_20190711_10_47_51_I_006,I
steth_20190711_10_48_21_E_002,E
steth_20190711_10_48_21_E_011,E
steth_20190711_10_48_21_I_013,I
steth_20190711_10_49_09_I_007,I
steth_20190711_10_49_43_E_002,E
steth_20190711_10_49_43_E_006,E
steth_20190711_12_40_52_I_000,I
steth_20190711_12_43_10_I_000,I
steth_20190711_12_43_32_I_003,I
steth_20190711_13_43_08_I_004,I
steth_20190711_13_44_03_I_002,I
steth_20190711_13_44_25_I_004,I
steth_20190711_13_45_35_E_002,E
steth_20190711_13_45_35_E_008,E
steth_20190711_13_45_35_E_011,E
steth_20190711_13_45_35_I_003,I
steth_20190711_13_53_10_E_005,E
steth_20190711_13_53_34_I_004,I
steth_20190711_13_54_27_E_005,E
steth_20190711_13_55_39_E_002,E
steth_20190713_09_18_01_E_007,E
steth_20190713_09_18_01_I_008,I
steth_20190713_09_53_00_E_012,E
steth_20190713_09_53_00_I_002,I
steth_20190713_09_53_00_I_010,I
steth_20190713_09_53_00_I_018,I
steth_20190713_09_58_25_I_000,I
steth_20190713_09_58_25_I_010,I
steth_20190713_09_58_48_E_005,E
steth_20190713_09_59_14_E_002,E
steth_20190713_09_59_14_E_005,E
steth_20190713_09_59_14_E_014,E
steth_20190713_09_59_14_I_006,I
steth_20190713_09_59_14_I_009,I
steth_20190713_09_59_47_E_005,E
steth_20190713_13_33_41_I_004,I
steth_20190713_13_34_23_I_000,I
steth_20190713_14_01_48_E_002,E
steth_20190713_14_01_48_I_005,I
steth_20190713_14_02_09_E_004,E
steth_20190713_14_02_31_E_010,E
steth_20190713_14_03_00_I_000,I
steth_20190713_14_03_00_I_010,I
steth_20190713_14_03_21_I_001,I
steth_20190713_14_10_42_I_004,I
steth_20190713_14_11_26_I_007,I
steth_20190713_14_11_26_I_010,I
steth_20190713_14_12_32_I_009,I
steth_20190715_08_10_55_I_000,I
steth_20190715_08_10_55_I_004,I
steth_20190715_08_11_17_I_001,I
steth_20190715_08_11_17_I_003,I
steth_20190715_08_12_29_E_003,E
steth_20190715_08_12_29_E_009,E
steth_20190715_08_12_29_E_011,E
steth_20190715_08_12_54_E_000,E
steth_20190715_08_13_16_I_006,I
steth_20190715_08_13_40_E_014,E
steth_20190715_08_13_40_E_017,E
steth_20190715_08_13_40_I_000,I
steth_20190715_08_13_40_I_015,I
steth_20190715_08_14_02_E_006,E
steth_20190715_08_14_02_E_010,E
steth_20190716_10_16_15_E_013,E
steth_20190716_10_16_15_I_006,I
steth_20190716_10_16_52_I_002,I
steth_20190716_10_18_01_E_005,E
steth_20190716_10_18_01_I_010,I
steth_20190716_10_18_30_E_004,E
steth_20190716_10_18_30_I_001,I
steth_20190716_10_19_03_E_007,E
steth_20190716_10_19_35_E_009,E
steth_20190716_10_19_35_E_011,E
steth_20190716_10_19_35_I_008,I
steth_20190716_10_36_15_E_004,E
steth_20190716_10_36_37_E_001,E
steth_20190716_10_38_33_E_002,E
steth_20190716_10_38_33_E_007,E
steth_20190716_10_39_01_E_006,E
steth_20190716_10_39_35_I_003,I
steth_20190716_11_16_13_E_022,E
steth_20190716_11_16_13_I_012,I
steth_20190716_11_16_13_I_020,I
steth_20190716_11_16_35_E_014,E
steth_20190716_11_16_35_E_021,E
steth_20190716_11_17_02_I_008,I
steth_20190716_11_17_02_I_012,I
steth_20190716_11_17_02_I_016,I
steth_20190716_11_17_56_I_000,I
steth_20190716_11_17_56_I_017,I
steth_20190716_11_17_56_I_020,I
steth_20190716_11_18_22_E_016,E
steth_20190716_11_18_22_E_019,E
steth_20190716_11_18_22_I_003,I
steth_20190716_11_18_22_I_015,I
steth_20190716_11_18_46_E_002,E
steth_20190716_11_18_46_E_008,E
steth_20190716_11_18_46_E_017,E
steth_20190716_11_18_46_I_019,I
steth_20190716_11_39_44_E_005,E
steth_20190716_11_39_44_E_009,E
steth_20190716_11_39_44_E_012,E
steth_20190716_11_40_32_E_004,E
steth_20190716_11_40_32_E_010,E
steth_20190716_11_40_32_I_000,I
steth_20190716_11_41_00_E_000,E
steth_20190716_11_41_00_I_008,I
steth_20190716_11_42_00_I_004,I
steth_20190716_11_42_31_E_004,E
steth_20190716_11_42_52_E_012,E
steth_20190716_11_42_52_I_006,I
steth_20190716_11_42_57_I_010,I
steth_20190716_11_44_25_E_007,E
steth_20190716_11_44_48_E_011,E
steth_20190716_11_44_48_I_000,I
steth_20190716_11_45_12_E_004,E
steth_20190716_11_45_59_E_010,E
steth_20190716_11_45_59_E_015,E
steth_20190716_11_45_59_I_000,I
steth_20190716_11_45_59_I_013,I
steth_20190716_11_47_53_E_000,E
steth_20190716_11_47_53_E_008,E
steth_20190716_11_49_22_I_004,I
steth_20190716_11_52_43_I_000,I
steth_20190716_11_54_25_I_002,I
steth_20190716_11_54_25_I_003,I
steth_20190716_12_13_35_E_016,E
steth_20190716_12_13_35_I_018,I
steth_20190716_12_13_59_E_014,E
steth_20190716_12_14_24_E_002,E
steth_20190716_12_14_24_E_006,E
steth_20190716_12_14_24_I_016,I
steth_20190716_12_15_24_E_011,E
steth_20190716_12_16_08_I_002,I
steth_20190717_10_07_51_I_003,I
steth_20190717_10_08_14_I_003,I
steth_20190717_10_09_06_I_003,I
steth_20190717_10_09_29_E_002,E
steth_20190717_10_09_29_E_010,E
steth_20190717_10_10_01_I_002,I
steth_20190717_10_10_11_I_000,I
steth_20190717_10_10_11_I_004,I
steth_20190717_10_10_11_I_007,I
steth_20190717_10_11_01_I_000,I
steth_20190717_10_12_02_E_003,E
steth_20190717_10_12_02_E_005,E
steth_20190717_10_12_02_I_002,I
steth_20190717_10_31_56_I_000,I
steth_20190717_10_32_23_I_005,I
steth_20190717_10_32_48_I_002,I
steth_20190717_10_33_36_I_001,I
steth_20190717_10_34_21_I_000,I
steth_20190717_10_34_52_I_001,I
steth_20190717_10_34_52_I_003,I
steth_20190717_10_36_28_I_000,I
steth_20190717_10_37_03_I_002,I
steth_20190717_11_02_38_I_020,I
steth_20190717_11_03_05_E_010,E
steth_20190717_11_03_28_E_001,E
steth_20190717_11_03_49_I_001,I
steth_20190717_11_03_53_E_004,E
steth_20190717_11_04_18_E_015,E
steth_20190717_11_04_18_E_024,E
steth_20190717_11_04_41_I_007,I
steth_20190717_11_04_41_I_009,I
steth_20190717_11_05_06_E_008,E
steth_20190717_11_05_06_E_017,E
steth_20190717_11_05_06_E_020,E
steth_20190717_11_05_06_I_006,I
steth_20190717_11_05_06_I_022,I
steth_20190717_11_05_14_I_003,I
steth_20190717_11_06_14_I_002,I
steth_20190717_11_32_53_E_017,E
steth_20190717_11_32_53_E_020,E
steth_20190717_11_33_18_I_008,I
steth_20190717_11_33_35_I_003,I
steth_20190717_11_34_13_E_018,E
steth_20190717_11_34_13_I_005,I
steth_20190717_11_34_13_I_016,I
steth_20190717_11_34_35_E_001,E
steth_20190717_11_34_35_E_013,E
steth_20190717_11_34_35_E_016,E
steth_20190717_11_34_57_E_001,E
steth_20190717_11_34_57_E_007,E
steth_20190717_11_34_57_E_022,E
steth_20190717_11_34_57_I_009,I
steth_20190717_11_34_57_I_012,I
steth_20190717_11_36_33_I_003,I
steth_20190717_11_39_59_E_003,E
steth_20190717_11_39_59_E_012,E
steth_20190717_11_39_59_E_015,E
steth_20190717_11_40_27_E_002,E
steth_20190717_11_40_27_E_023,E
steth_20190717_11_40_49_E_008,E
steth_20190717_11_40_49_E_011,E
steth_20190717_11_41_15_I_001,I
steth_20190717_11_41_15_I_002,I
steth_20190717_11_41_15_I_004,I
steth_20190717_11_41_36_E_015,E
steth_20190717_11_41_36_I_011,I
steth_20190717_11_41_59_E_000,E
steth_20190717_11_41_59_E_003,E
steth_20190717_11_41_59_E_015,E
steth_20190717_11_41_59_I_002,I
steth_20190717_11_42_23_E_004,E
steth_20190717_11_42_23_E_016,E
steth_20190717_11_42_49_E_007,E
steth_20190717_11_42_49_E_017,E
steth_20190717_11_42_49_I_006,I
steth_20190717_11_42_49_I_012,I
steth_20190717_12_05_14_I_001,I
steth_20190717_12_06_37_E_001,E
steth_20190717_12_06_37_I_021,I
steth_20190717_12_07_24_I_002,I
steth_20190717_12_07_46_E_010,E
steth_20190717_12_07_46_I_003,I
steth_20190717_12_08_07_E_000,E
steth_20190717_12_08_07_E_009,E
steth_20190717_12_08_27_E_004,E
steth_20190717_12_08_27_E_007,E
steth_20190717_12_08_27_I_013,I
steth_20190717_12_08_53_I_013,I
steth_20190719_01_27_23_E_010,E
steth_20190719_01_28_18_E_006,E
steth_20190719_01_29_33_E_004,E
steth_20190719_01_29_33_I_003,I
steth_20190719_01_29_55_E_008,E
steth_20190719_01_29_55_I_001,I
steth_20190719_08_36_56_I_003,I
steth_20190719_08_37_19_E_007,E
steth_20190719_08_38_06_E_003,E
steth_20190719_08_38_06_I_000,I
steth_20190719_08_38_29_E_000,E
steth_20190719_08_38_29_E_010,E
steth_20190719_08_47_52_I_002,I
steth_20190719_08_48_41_I_000,I
steth_20190719_08_49_02_E_011,E
steth_20190719_08_49_02_I_009,I
steth_20190719_08_49_24_I_000,I
steth_20190719_08_49_24_I_009,I
steth_20190719_08_49_50_I_000,I
steth_20190719_08_49_50_I_004,I
steth_20190719_08_50_34_E_009,E
steth_20190719_08_50_34_I_003,I
steth_20190719_09_22_19_I_006,I
steth_20190719_09_24_09_I_008,I
steth_20190720_13_39_36_E_003,E
steth_20190720_13_39_36_E_005,E
steth_20190720_13_39_36_E_009,E
steth_20190720_13_40_27_E_007,E
steth_20190720_13_40_27_I_000,I
steth_20190720_13_40_27_I_004,I
steth_20190720_13_40_27_I_006,I
steth_20190720_13_40_51_I_000,I
steth_20190720_13_41_24_I_000,I
steth_20190720_13_41_24_I_003,I
steth_20190720_13_42_11_I_000,I
steth_20190720_13_42_44_E_005,E
steth_20190720_13_45_39_E_007,E
steth_20190720_13_45_39_I_006,I
steth_20190720_13_45_39_I_012,I
steth_20190720_13_46_38_E_006,E
steth_20190720_13_47_01_I_002,I
steth_20190720_13_47_31_I_004,I
steth_20190720_13_48_15_I_000,I
steth_20190720_13_51_24_E_000,E
steth_20190720_13_51_24_E_008,E
steth_20190720_13_51_24_E_012,E
steth_20190720_13_52_30_E_010,E
steth_20190720_13_52_30_I_000,I
steth_20190720_13_52_30_I_016,I
steth_20190720_13_53_32_E_010,E
steth_20190720_13_53_32_I_000,I
steth_20190720_13_53_32_I_013,I
steth_20190720_13_53_55_I_006,I
steth_20190720_13_54_17_E_010,E
steth_20190720_13_54_17_I_008,I
steth_20190720_13_54_41_E_014,E
steth_20190720_14_16_52_I_000,I
steth_20190720_14_26_16_E_004,E
steth_20190720_14_26_16_I_021,I
steth_20190720_14_40_20_E_014,E
steth_20190720_14_40_20_I_000,I
steth_20190720_14_40_20_I_004,I
steth_20190720_14_51_54_E_005,E
steth_20190720_14_51_54_E_017,E
steth_20190720_14_51_54_I_006,I
steth_20190720_14_51_54_I_009,I
steth_20190720_14_53_26_I_008,I
steth_20190720_14_54_03_E_016,E
steth_20190720_14_54_03_E_028,E
steth_20190720_15_08_36_E_004,E
steth_20190720_15_08_36_E_016,E
steth_20190720_15_08_36_I_014,I
steth_20190720_15_08_54_E_010,E
steth_20190720_15_08_54_I_000,I
steth_20190720_15_08_54_I_016,I
steth_20190720_15_09_34_I_002,I
steth_20190720_15_09_59_E_013,E
steth_20190720_15_09_59_E_017,E
steth_20190720_15_09_59_I_011,I
steth_20190720_15_10_19_E_000,E
steth_20190720_15_10_19_E_019,E
steth_20190720_15_10_38_E_000,E
steth_20190720_15_10_38_I_002,I
steth_20190720_15_10_58_E_007,E
steth_20190722_13_42_05_I_000,I
steth_20190722_13_42_38_I_001,I
steth_20190722_13_43_03_I_000,I
steth_20190722_13_43_03_I_001,I
steth_20190722_16_24_17_I_008,I
steth_20190722_16_25_34_I_001,I
steth_20190722_16_25_56_E_011,E
steth_20190722_16_25_56_I_006,I
steth_20190722_16_26_18_E_003,E
steth_20190722_16_26_18_I_000,I
steth_20190722_16_26_39_E_007,E
steth_20190722_16_32_42_E_010,E
steth_20190722_16_32_42_I_032,I
steth_20190722_16_32_42_I_036,I
steth_20190722_16_33_09_E_022,E
steth_20190722_16_33_09_E_026,E
steth_20190722_16_33_09_I_032,I
steth_20190722_16_33_33_E_004,E
steth_20190722_16_33_33_E_023,E
steth_20190722_16_34_41_E_001,E
steth_20190722_16_34_41_E_011,E
steth_20190722_16_34_41_I_016,I
steth_20190722_16_35_08_E_005,E
steth_20190722_16_35_33_E_014,E
steth_20190722_16_35_33_E_038,E
steth_20190722_16_35_33_E_042,E
steth_20190722_16_35_33_I_000,I
steth_20190722_16_35_33_I_024,I
steth_20190722_16_35_33_I_036,I
steth_20190722_16_35_58_E_006,E
steth_20190722_16_35_58_E_018,E
steth_20190722_16_35_58_E_026,E
steth_20190722_16_35_58_E_030,E
steth_20190722_16_35_58_I_012,I
steth_20190722_16_35_58_I_016,I
steth_20190722_16_47_20_E_014,E
steth_20190722_16_47_20_I_000,I
steth_20190722_16_48_01_I_000,I
steth_20190722_16_48_01_I_001,I
steth_20190722_16_48_01_I_007,I
steth_20190722_16_48_27_E_001,E
steth_20190722_16_48_27_E_007,E
steth_20190722_16_48_27_I_003,I
steth_20190722_16_48_51_E_012,E
steth_20190722_16_49_15_E_007,E
steth_20190722_16_49_15_E_010,E
steth_20190722_16_49_44_I_012,I
steth_20190722_16_50_08_E_001,E
steth_20190722_16_50_08_E_009,E
steth_20190724_11_39_30_E_002,E
steth_20190724_11_39_30_E_004,E
steth_20190724_11_39_30_I_005,I
steth_20190724_11_39_53_I_000,I
steth_20190724_11_40_18_I_002,I
steth_20190724_11_40_46_E_004,E
steth_20190724_11_41_21_E_009,E
steth_20190724_11_41_21_I_001,I
steth_20190724_11_41_47_E_003,E
steth_20190724_11_41_47_I_002,I
steth_20190724_11_45_41_E_014,E
steth_20190724_11_46_08_I_012,I
steth_20190724_11_46_44_E_006,E
steth_20190724_11_46_44_E_014,E
steth_20190724_11_46_44_I_016,I
steth_20190724_11_47_13_E_006,E
steth_20190724_11_47_49_E_001,E
steth_20190724_11_48_16_I_003,I
steth_20190724_11_48_42_E_020,E
steth_20190724_11_49_07_I_010,I
steth_20190724_11_51_24_I_008,I
steth_20190724_11_51_51_E_005,E
steth_20190724_11_52_17_E_002,E
steth_20190724_11_52_17_I_000,I
steth_20190724_11_52_17_I_003,I
steth_20190724_11_52_45_E_002,E
steth_20190724_11_52_45_I_000,I
steth_20190724_11_54_17_I_006,I
steth_20190724_16_18_51_E_010,E
steth_20190724_16_19_57_E_010,E
steth_20190725_11_46_45_I_002,I
steth_20190725_11_46_45_I_005,I
steth_20190725_11_47_12_I_002,I
steth_20190725_11_48_02_I_002,I
steth_20190725_11_50_16_I_002,I
steth_20190725_11_51_07_E_005,E
steth_20190725_11_51_07_I_006,I
steth_20190725_15_38_24_I_007,I
steth_20190725_15_39_27_I_000,I
steth_20190725_15_40_34_I_002,I
steth_20190725_15_40_34_I_003,I
steth_20190725_15_40_34_I_006,I
steth_20190725_15_41_06_I_004,I
steth_20190725_15_41_06_I_005,I
steth_20190725_15_41_37_E_003,E
steth_20190725_15_41_37_I_002,I
steth_20190725_15_41_37_I_012,I
steth_20190725_15_41_37_I_016,I
steth_20190725_15_42_01_E_011,E
steth_20190726_11_29_53_I_008,I
steth_20190726_16_19_15_E_006,E
steth_20190726_16_19_15_I_005,I
steth_20190726_16_20_13_I_000,I
steth_20190726_16_21_46_E_002,E
steth_20190726_16_27_06_I_007,I
steth_20190726_16_27_58_I_000,I
steth_20190726_16_28_21_I_000,I
steth_20190726_16_28_52_E_007,E
steth_20190726_16_28_52_I_002,I
steth_20190726_16_29_47_E_005,E
steth_20190726_16_29_47_E_007,E
steth_20190726_16_34_54_E_000,E
steth_20190726_16_34_54_E_006,E
steth_20190726_16_34_54_E_009,E
steth_20190726_16_35_24_E_006,E
steth_20190726_16_35_24_E_014,E
steth_20190726_16_35_24_I_016,I
steth_20190726_16_35_50_E_002,E
steth_20190726_16_35_50_E_018,E
steth_20190726_16_35_50_I_004,I
steth_20190726_16_35_50_I_008,I
steth_20190726_16_35_50_I_016,I
steth_20190726_16_36_14_I_009,I
steth_20190726_16_36_46_E_003,E
steth_20190726_16_37_15_E_005,E
steth_20190726_16_37_43_I_004,I
steth_20190727_11_10_05_E_010,E
steth_20190727_11_10_34_E_006,E
steth_20190727_11_10_34_I_012,I
steth_20190727_11_11_02_E_008,E
steth_20190727_11_11_23_E_005,E
steth_20190727_11_11_23_E_014,E
steth_20190727_11_11_23_I_000,I
steth_20190727_11_11_23_I_009,I
steth_20190727_11_11_46_I_004,I
steth_20190727_11_11_46_I_016,I
steth_20190727_11_12_41_E_016,E
steth_20190727_11_13_03_E_005,E
steth_20190727_11_13_03_E_008,E
steth_20190727_11_13_03_I_003,I
steth_20190727_14_51_44_E_008,E
steth_20190727_14_51_44_E_011,E
steth_20190727_14_52_06_E_015,E
steth_20190727_14_53_41_E_009,E
steth_20190727_14_53_41_E_012,E
steth_20190727_14_53_41_I_017,I
steth_20190727_14_54_07_I_005,I
steth_20190727_14_54_29_E_015,E
steth_20190727_14_54_29_E_018,E
steth_20190727_15_10_32_I_000,I
steth_20190727_15_11_04_I_000,I
steth_20190727_15_12_16_I_000,I
steth_20190727_15_13_26_I_001,I
steth_20190727_16_04_33_E_003,E
steth_20190727_16_04_59_E_004,E
steth_20190727_16_05_23_I_000,I
steth_20190727_16_06_46_I_001,I
steth_20190727_16_07_09_I_000,I
steth_20190728_09_58_00_E_006,E
steth_20190728_09_58_00_E_008,E
steth_20190728_09_58_00_E_010,E
steth_20190728_09_58_25_E_001,E
steth_20190728_09_58_25_E_003,E
steth_20190728_09_58_25_I_006,I
steth_20190728_09_58_25_I_008,I
steth_20190728_09_58_49_I_010,I
steth_20190728_09_59_13_I_000,I
steth_20190728_09_59_38_E_001,E
steth_20190728_09_59_38_E_003,E
steth_20190728_09_59_38_E_005,E
steth_20190728_09_59_38_I_000,I
steth_20190728_10_00_03_E_009,E
steth_20190728_10_00_03_I_000,I
steth_20190728_10_00_26_E_014,E
steth_20190728_10_00_26_I_008,I
steth_20190728_10_00_56_I_008,I
steth_20190728_10_13_03_E_006,E
steth_20190728_10_39_20_I_004,I
steth_20190728_10_46_58_I_001,I
steth_20190728_10_49_50_I_000,I
steth_20190728_11_04_00_I_000,I
steth_20190728_11_04_24_E_004,E
steth_20190728_11_05_18_E_004,E
steth_20190728_11_05_44_E_002,E
steth_20190728_11_36_37_E_001,E
steth_20190728_11_36_37_E_003,E
steth_20190728_11_36_37_I_002,I
steth_20190728_11_39_59_I_002,I
steth_20190728_11_39_59_I_004,I
steth_20190728_12_03_28_I_012,I
steth_20190728_12_04_29_I_008,I
steth_20190728_12_04_29_I_010,I
steth_20190728_12_04_29_I_012,I
steth_20190728_12_05_01_I_002,I
steth_20190728_12_05_26_I_008,I
steth_20190728_12_05_57_I_002,I
steth_20190728_12_05_57_I_003,I
steth_20190728_12_12_08_E_001,E
steth_20190728_12_12_08_E_005,E
steth_20190728_12_12_35_I_002,I
steth_20190728_12_12_57_I_000,I
steth_20190728_12_13_32_I_006,I
steth_20190728_12_14_39_E_006,E
steth_20190728_12_14_54_I_001,I
steth_20190728_12_15_03_I_010,I
steth_20190728_12_15_21_E_006,E
steth_20190728_13_20_33_I_002,I
steth_20190728_13_21_41_I_000,I
steth_20190728_13_21_41_I_004,I
steth_20190728_13_22_02_E_004,E
steth_20190728_13_22_02_I_014,I
steth_20190728_13_23_23_I_008,I
steth_20190728_13_44_40_E_005,E
steth_20190728_13_44_40_E_011,E
steth_20190728_13_44_40_I_006,I
steth_20190728_13_45_05_E_016,E
steth_20190728_13_45_27_I_002,I
steth_20190728_13_45_52_I_014,I
steth_20190728_13_46_16_E_005,E
steth_20190728_13_46_16_E_011,E
steth_20190728_13_46_16_E_014,E
steth_20190728_13_46_16_E_017,E
steth_20190728_13_47_33_E_010,E
steth_20190729_13_41_48_E_004,E
steth_20190729_13_41_48_E_009,E
steth_20190729_13_41_48_I_008,I
steth_20190729_13_42_11_E_002,E
steth_20190729_13_42_11_I_006,I
steth_20190729_13_43_00_I_007,I
steth_20190729_13_44_27_I_007,I
steth_20190729_14_16_49_I_000,I
steth_20190729_14_18_35_I_005,I
steth_20190729_14_19_01_I_000,I
steth_20190729_14_28_21_E_004,E
steth_20190729_14_29_20_E_005,E
steth_20190729_14_29_20_E_020,E
steth_20190729_14_29_20_I_015,I
steth_20190729_14_29_20_I_019,I
steth_20190729_14_29_51_E_006,E
steth_20190729_14_29_51_E_008,E
steth_20190729_14_30_28_E_001,E
steth_20190729_14_30_28_E_005,E
steth_20190729_14_30_53_I_001,I
steth_20190729_14_30_53_I_011,I
steth_20190729_14_31_14_E_000,E
steth_20190729_14_31_14_E_006,E
steth_20190729_14_31_44_E_004,E
steth_20190729_14_31_44_E_012,E
steth_20190729_14_31_44_E_020,E
steth_20190729_14_31_44_E_028,E
steth_20190729_14_31_44_I_014,I
steth_20190729_14_31_44_I_018,I
steth_20190729_14_31_44_I_022,I
steth_20190729_14_32_06_E_000,E
steth_20190729_14_32_06_E_003,E
steth_20190729_14_32_06_E_007,E
steth_20190729_14_32_06_E_011,E
steth_20190729_14_32_06_I_013,I
steth_20190729_14_42_48_E_002,E
steth_20190729_14_42_48_I_004,I
steth_20190729_14_43_31_E_003,E
steth_20190729_14_44_33_E_004,E
steth_20190729_14_45_35_E_001,E
steth_20190730_10_10_51_I_006,I
steth_20190730_10_11_17_I_002,I
steth_20190730_10_12_42_I_004,I
